OBJECTID,LONGITUDE,LATITUDE
3437842,144.75673,-37.8832
3437843,143.83316,-37.5706
3437844,145.03827,-37.9558
3437845,145.23464,-38.03448
3437846,145.16712,-37.97143
3437847,145.03637,-37.93317
3437848,145.14219,-37.91642
3437849,144.2935,-36.7462
3437850,144.95645,-37.81175
3437851,144.39377,-38.17382
3437852,145.12497,-37.8126
3437853,147.05791,-38.0324
3437854,145.41372,-36.38494
3437855,142.21983,-36.70438
3437856,145.18587,-37.87646
3437857,145.02401,-37.88716
3437858,144.9993,-37.67875
3437859,145.11394,-37.79505
3437860,145.00157,-37.74996
3437861,145.24567,-37.8972
3437862,145.30394,-37.76558
3437863,144.9791,-37.86149
3437864,144.77083,-37.67634
3437865,144.48322,-36.84455
3437866,145.05739,-37.95628
3437867,145.02958,-37.91737
3437868,144.9612,-37.84047
3437869,145.23315,-38.01652
3437870,145.30676,-38.04541
3437871,144.97973,-37.84772
3437872,142.15098,-34.17828
3437873,145.11939,-38.06247
3437874,143.84087,-37.58226
3437875,144.98481,-37.8088
3437876,144.24806,-36.76419
3437877,145.21374,-37.99017
3437878,144.1574,-36.81693
3437879,144.70553,-37.58435
3437880,141.62705,-36.35382
3437881,143.60658,-38.33591
3437882,144.27837,-36.78534
3437883,145.7988,-38.08813
3437884,145.06823,-37.74106
3437885,144.75879,-36.71541
3437886,144.98803,-37.84608
3437887,144.28642,-38.33863
3437888,145.35443,-37.90917
3437889,146.85165,-36.10818
3437890,144.96545,-37.80059
3437891,144.98128,-37.76743
3437892,145.01488,-37.8418
3437893,145.08791,-37.90045
3437894,144.77968,-37.85054
3437895,144.9707,-38.32987
3437896,145.02095,-37.64192
3437897,144.32947,-38.30839
3437898,145.05911,-37.92054
3437899,145.15682,-37.80087
3437900,145.06046,-37.98902
3437901,145.18457,-38.1542
3437902,144.96581,-37.7458
3437903,144.83058,-37.8674
3437904,145.13166,-37.75938
3437905,145.29311,-38.00163
3437906,144.95306,-37.81671
3437907,145.99553,-36.02042
3437908,145.14846,-37.99127
3437909,145.46427,-38.06546
3437910,145.25182,-37.92727
3437911,145.1484,-37.87221
3437912,146.20088,-36.94816
3437913,145.30434,-38.04076
3437914,146.99718,-36.66906
3437915,146.90883,-36.13678
3437916,143.44136,-38.77756
3437917,147.8838,-37.60639
3437918,147.86171,-37.53422
3437919,145.43184,-36.48937
3437920,143.45413,-35.45134
3437921,143.89423,-37.0837
3437922,145.45955,-38.18056
3437923,144.86872,-37.78313
3437924,143.93404,-38.45648
3437925,143.84322,-37.57764
3437926,145.19131,-37.9134
3437927,144.6309,-37.70914
3437928,144.70006,-36.36092
3437929,144.34383,-38.1874
3437930,144.97386,-37.7084
3437931,145.128,-37.90634
3437932,147.00041,-37.47687
3437933,146.21322,-36.93336
3437934,144.95293,-37.77619
3437935,145.09522,-37.21353
3437936,145.07453,-37.87961
3437937,145.00424,-38.47261
3437938,145.04811,-37.87874
3437939,145.04941,-37.95716
3437940,145.07135,-37.98217
3437941,144.93692,-37.82561
3437942,145.24269,-37.89761
3437943,144.96084,-37.84902
3437944,145.21429,-37.9871
3437945,143.09179,-37.33334
3437946,145.60458,-37.77748
3437947,145.5474,-38.56348
3437948,143.6552,-37.70297
3437949,145.00311,-37.82267
3437950,144.86159,-37.75202
3437951,145.21419,-37.88105
3437952,145.51438,-37.67848
3437953,144.9194,-37.68239
3437954,145.25874,-37.82696
3437955,145.6521,-36.11537
3437956,145.37103,-37.76045
3437957,145.19019,-37.99299
3437958,141.60376,-38.34563
3437959,144.93227,-37.81924
3437960,145.43929,-36.29497
3437961,146.01995,-38.65231
3437962,142.42051,-37.11046
3437963,145.94341,-36.57856
3437964,144.94209,-37.74135
3437965,145.97754,-37.3456
3437966,145.03506,-37.81449
3437967,144.82692,-37.82553
3437968,145.90738,-37.6144
3437969,145.29015,-38.08982
3437970,145.02323,-37.91659
3437971,144.99096,-37.67553
3437972,144.9449,-37.29532
3437973,144.87157,-37.81009
3437974,142.57855,-35.62364
3437975,141.37004,-38.37917
3437976,144.8521,-37.673
3437977,145.37365,-37.87807
3437978,144.53957,-38.26992
3437979,145.28827,-37.86276
3437980,142.15121,-34.21913
3437981,144.6486,-38.15583
3437982,145.09425,-37.91056
3437983,144.8283,-37.7161
3437984,145.23728,-38.01965
3437985,144.99745,-37.7446
3437986,145.31352,-37.99331
3437987,145.39739,-36.38297
3437988,143.55966,-35.33984
3437989,145.0195,-37.86255
3437990,145.30702,-37.84999
3437991,144.97415,-37.81297
3437992,145.3052,-38.0253
3437993,145.25813,-38.07999
3437994,144.96331,-37.41825
3437995,145.22528,-38.07599
3437996,144.86871,-37.83341
3437997,144.96304,-37.73738
3437998,144.77083,-37.75936
3437999,145.24112,-36.46036
3438000,145.01117,-38.30489
3438001,144.99233,-37.84663
3438002,144.79405,-37.77623
3438003,145.19345,-37.98494
3438004,145.12188,-37.91397
3438005,144.95696,-37.78453
3438006,145.86183,-38.11426
3438007,146.02052,-38.38754
3438008,144.79826,-37.81443
3438009,145.26681,-38.02804
3438010,144.74147,-37.88551
3438011,144.99863,-37.81177
3438012,145.30741,-37.42535
3438013,144.95459,-37.83221
3438014,145.2804,-38.09775
3438015,145.08197,-37.59896
3438016,146.4255,-36.81147
3438017,146.92404,-36.14541
3438018,143.77405,-38.4413
3438019,144.73969,-37.75594
3438020,145.08391,-37.94687
3438021,145.13564,-37.8935
3438022,144.35817,-38.08346
3438023,145.00679,-37.878
3438024,145.1276,-38.13893
3438025,145.07864,-37.96304
3438026,144.76916,-37.86801
3438027,144.99843,-37.80682
3438028,144.99664,-38.28087
3438029,145.07872,-37.98291
3438030,144.984,-37.82397
3438031,145.04842,-37.97927
3438032,145.19817,-37.99102
3438033,144.93549,-37.73284
3438034,145.23309,-36.0533
3438035,144.93067,-37.8266
3438036,145.31054,-37.76134
3438037,146.40955,-38.23204
3438038,145.12395,-38.08239
3438039,145.00126,-37.81878
3438040,145.40454,-36.39803
3438041,145.00114,-37.94496
3438042,144.99686,-37.88381
3438043,144.94959,-37.83017
3438044,145.22967,-38.45614
3438045,144.87115,-37.83367
3438046,145.14005,-37.94253
3438047,145.62893,-38.58055
3438048,144.98039,-37.85798
3438049,144.13992,-37.67215
3438050,144.80629,-37.73416
3438051,145.0413,-37.90318
3438052,144.32932,-38.09614
3438053,145.46754,-38.06603
3438054,144.59013,-37.48783
3438055,145.22976,-37.76716
3438056,145.319,-38.04382
3438057,144.04125,-38.35849
3438058,145.13781,-37.60736
3438059,145.25625,-37.8759
3438060,146.20124,-36.94405
3438061,145.24215,-37.79427
3438062,145.42195,-38.21337
3438063,145.24754,-37.813
3438064,145.116,-37.88964
3438065,145.31757,-37.44144
3438066,144.3534,-38.11978
3438067,144.89302,-37.38888
3438068,145.16871,-37.82758
3438069,145.05587,-37.74294
3438070,146.3262,-38.6664
3438071,146.42897,-37.94585
3438072,141.95428,-36.91831
3438073,146.9441,-36.79225
3438074,146.6917,-38.26687
3438075,144.70146,-37.898
3438076,144.92206,-37.79737
3438077,145.66817,-37.82507
3438078,144.94923,-37.8298
3438079,144.66021,-37.8974
3438080,144.35786,-38.14142
3438081,144.57315,-37.63403
3438082,145.29592,-37.88846
3438083,144.96839,-37.83075
3438084,144.77984,-36.29878
3438085,144.95801,-37.79744
3438086,144.97507,-37.78492
3438087,145.25768,-37.84515
3438088,145.08563,-37.65097
3438089,145.21659,-37.88904
3438090,145.13377,-38.15361
3438091,144.96794,-37.83339
3438092,144.96649,-37.73771
3438093,145.14392,-37.96138
3438094,145.19581,-37.9682
3438095,145.27638,-37.99029
3438096,145.7226,-38.50737
3438097,145.22466,-37.96374
3438098,145.00774,-37.71673
3438099,145.14236,-38.11006
3438100,144.26809,-36.75839
3438101,144.9973,-37.81022
3438102,145.06889,-37.74762
3438103,145.08347,-37.78393
3438104,145.10536,-38.15738
3438105,145.48519,-37.57754
3438106,145.41252,-37.9336
3438107,147.80396,-37.72168
3438108,145.00277,-37.84805
3438109,145.16015,-37.79841
3438110,146.27095,-38.18161
3438111,145.17264,-37.94753
3438112,144.34829,-38.14078
3438113,145.02655,-37.92474
3438114,145.93888,-38.06237
3438115,145.2946,-37.8886
3438116,145.14559,-37.93187
3438117,145.29783,-38.0718
3438118,144.8116,-37.8236
3438119,143.71385,-38.59596
3438120,148.01504,-37.86861
3438121,144.71426,-36.25258
3438122,142.20489,-36.71177
3438123,145.00208,-37.95039
3438124,144.88068,-37.77498
3438125,144.46277,-37.75735
3438126,145.28737,-37.85998
3438127,141.62975,-38.13336
3438128,145.16442,-38.10733
3438129,145.07478,-37.93743
3438130,145.89383,-37.56107
3438131,145.01684,-37.88627
3438132,145.17355,-37.79064
3438133,143.85506,-37.37355
3438134,144.85528,-37.7855
3438135,144.71266,-37.61754
3438136,145.24712,-37.89644
3438137,145.19794,-38.09739
3438138,144.79647,-37.77972
3438139,145.02712,-37.81765
3438140,145.29532,-38.13286
3438141,145.04182,-37.76776
3438142,145.36888,-36.40043
3438143,144.97288,-37.85937
3438144,146.28867,-36.37421
3438145,145.38421,-37.88572
3438146,144.89347,-37.73776
3438147,144.84719,-37.77919
3438148,144.80061,-37.63024
3438149,145.07116,-37.88462
3438150,145.02814,-37.69329
3438151,144.07634,-37.13479
3438152,144.88409,-37.80957
3438153,145.25036,-38.01077
3438154,144.95782,-37.68808
3438155,144.2973,-38.13783
3438156,144.40471,-38.17427
3438157,144.88799,-37.76883
3438158,144.31316,-36.7593
3438159,143.70672,-38.59366
3438160,145.49921,-38.02673
3438161,145.16844,-38.10435
3438162,144.87942,-37.5479
3438163,144.59079,-37.67548
3438164,145.13448,-38.22633
3438165,145.95568,-38.56343
3438166,145.30731,-38.11631
3438167,145.11968,-38.06437
3438168,144.8828,-37.80398
3438169,145.26937,-37.83217
3438170,144.85633,-37.73054
3438171,144.95711,-37.81939
3438172,143.16693,-38.245
3438173,144.79392,-37.77482
3438174,144.95756,-37.82036
3438175,144.32393,-36.6902
3438176,145.51411,-38.00711
3438177,145.05867,-38.22106
3438178,145.46728,-38.06628
3438179,145.04363,-37.94522
3438180,144.94966,-37.83849
3438181,144.97466,-37.46928
3438182,147.42661,-37.86236
3438183,144.42055,-37.78954
3438184,145.01631,-37.87916
3438185,145.26785,-38.06863
3438186,144.98105,-37.8275
3438187,146.3124,-38.44024
3438188,145.00271,-37.76602
3438189,146.21259,-38.19274
3438190,145.04206,-37.85362
3438191,145.12386,-38.13732
3438192,145.94597,-38.47604
3438193,143.71102,-38.65219
3438194,144.39441,-38.03399
3438195,144.32424,-38.1498
3438196,145.05106,-37.64705
3438197,144.73969,-37.75594
3438198,147.06376,-38.1011
3438199,145.0063,-37.66175
3438200,145.00742,-37.71796
3438201,145.27018,-37.80028
3438202,146.68084,-36.10642
3438203,145.07276,-37.88538
3438204,145.30713,-37.80164
3438205,145.01046,-37.85417
3438206,145.67378,-38.07554
3438207,145.86925,-36.58507
3438208,141.29882,-37.03463
3438209,144.86883,-38.36987
3438210,144.78729,-37.79948
3438211,145.29673,-37.88403
3438212,144.98549,-37.79186
3438213,144.24042,-38.37342
3438214,142.15875,-34.19661
3438215,146.57488,-38.32798
3438216,144.99073,-37.82744
3438217,142.93926,-37.28456
3438218,144.93271,-37.78137
3438219,145.17578,-38.09625
3438220,144.78844,-37.78792
3438221,145.22155,-37.71075
3438222,144.20395,-37.07608
3438223,145.03915,-37.7191
3438224,144.90972,-37.63817
3438225,145.35084,-38.16636
3438226,144.97408,-37.85206
3438227,145.1069,-37.7015
3438228,144.33808,-38.13182
3438229,145.01254,-37.6508
3438230,145.09656,-37.59975
3438231,144.34489,-38.18233
3438232,145.18908,-37.93285
3438233,145.01184,-37.62132
3438234,145.18683,-37.93106
3438235,145.23745,-38.00191
3438236,144.79882,-37.70107
3438237,145.09474,-38.28196
3438238,145.5874,-37.85903
3438239,144.88019,-37.80535
3438240,145.05992,-38.35181
3438241,147.04928,-37.58805
3438242,145.12641,-38.14568
3438243,146.15778,-38.76932
3438244,147.69565,-37.26931
3438245,145.24708,-38.02608
3438246,144.88936,-37.53376
3438247,145.35279,-36.38195
3438248,144.95583,-37.80622
3438249,145.03082,-37.88803
3438250,145.00672,-37.71639
3438251,144.86949,-38.39784
3438252,145.21633,-37.84617
3438253,144.87046,-37.58873
3438254,144.76166,-37.86757
3438255,143.96459,-38.30514
3438256,144.99037,-37.81533
3438257,144.94379,-37.78946
3438258,144.83366,-37.77769
3438259,144.91926,-37.78533
3438260,143.37047,-36.26766
3438261,144.99132,-37.80991
3438262,146.05933,-38.00403
3438263,145.14989,-37.9324
3438264,144.29985,-36.74021
3438265,144.33774,-38.21959
3438266,144.74465,-37.73182
3438267,144.98615,-37.85679
3438268,144.99158,-37.85162
3438269,144.958,-37.77778
3438270,145.12274,-37.82383
3438271,144.91979,-37.79121
3438272,144.84978,-37.66971
3438273,144.64813,-37.86147
3438274,143.94977,-37.57659
3438275,144.65233,-37.31414
3438276,145.15469,-38.15213
3438277,144.79889,-37.74411
3438278,144.68545,-37.86292
3438279,144.7747,-37.71875
3438280,145.12842,-38.09323
3438281,145.27762,-37.8826
3438282,145.22802,-38.0061
3438283,145.76477,-38.41201
3438284,145.1614,-37.90354
3438285,144.9792,-37.7735
3438286,142.16322,-34.19147
3438287,144.39833,-37.25109
3438288,144.96398,-37.8249
3438289,145.27263,-37.80082
3438290,144.33438,-36.69285
3438291,145.0789,-37.73494
3438292,144.63825,-37.89617
3438293,145.01276,-37.81997
3438294,142.95736,-38.22662
3438295,145.0459,-37.69591
3438296,145.19578,-38.10804
3438297,144.98974,-37.77652
3438298,144.91603,-37.58763
3438299,145.13471,-37.73531
3438300,142.17018,-34.235
3438301,144.97817,-37.78
3438302,144.92542,-37.69344
3438303,145.01804,-37.66202
3438304,145.14782,-37.93215
3438305,145.34163,-38.00032
3438306,144.78058,-37.69916
3438307,145.25223,-38.04265
3438308,145.06907,-37.99423
3438309,143.06699,-37.32233
3438310,143.55794,-35.34414
3438311,145.34983,-36.05957
3438312,144.59393,-37.38311
3438313,142.76378,-37.40561
3438314,146.31584,-36.35999
3438315,143.94392,-37.45887
3438316,145.08799,-37.89414
3438317,145.71609,-38.62741
3438318,145.05192,-37.95743
3438319,144.95694,-37.81039
3438320,144.58812,-37.48756
3438321,145.06907,-37.99423
3438322,145.07094,-37.75996
3438323,145.04639,-37.86465
3438324,145.17332,-37.96502
3438325,146.28708,-38.18833
3438326,145.71439,-37.42983
3438327,144.96994,-37.80076
3438328,146.1019,-38.01603
3438329,144.94391,-37.76401
3438330,144.8797,-37.67836
3438331,145.11516,-38.03334
3438332,142.7674,-34.61581
3438333,145.13718,-38.11448
3438334,145.05864,-37.699
3438335,144.75661,-37.69336
3438336,144.73285,-37.88459
3438337,144.59633,-38.14699
3438338,145.1638,-37.90373
3438339,142.46148,-38.37366
3438340,146.27934,-37.11218
3438341,145.01121,-37.86019
3438342,144.96273,-37.84726
3438343,145.32628,-37.88639
3438344,143.97458,-38.53738
3438345,145.28157,-37.99876
3438346,145.67601,-37.75283
3438347,144.96699,-37.81649
3438348,144.35667,-38.09147
3438349,144.132,-36.90512
3438350,145.33183,-37.87035
3438351,144.17726,-36.82886
3438352,144.99446,-37.84526
3438353,144.92363,-37.72789
3438354,145.08127,-37.9299
3438355,145.33684,-37.91519
3438356,144.77463,-37.696
3438357,144.84306,-37.85837
3438358,144.56398,-38.15774
3438359,145.22485,-37.96274
3438360,145.12192,-37.701
3438361,145.01416,-37.90076
3438362,145.63191,-35.92532
3438363,144.19904,-36.68983
3438364,143.80994,-38.34418
3438365,145.95951,-36.55721
3438366,145.372,-37.77841
3438367,144.95776,-37.8147
3438368,145.2524,-38.10937
3438369,144.79471,-37.70018
3438370,144.8092,-37.70051
3438371,144.93776,-37.78442
3438372,145.21773,-37.83343
3438373,144.9995,-37.73879
3438374,144.93036,-37.57396
3438375,145.84904,-38.7004
3438376,145.0114,-37.69485
3438377,145.03624,-38.26768
3438378,144.96349,-37.80322
3438379,146.04181,-37.99844
3438380,145.16516,-38.00459
3438381,145.5963,-38.59617
3438382,145.09792,-37.21358
3438383,145.03126,-37.86848
3438384,145.28827,-37.86276
3438385,145.1461,-37.88436
3438386,145.00844,-37.90007
3438387,144.99497,-37.93396
3438388,145.00344,-37.80942
3438389,144.55014,-37.35211
3438390,144.986,-37.7942
3438391,145.95241,-36.29863
3438392,145.60987,-37.01597
3438393,144.8474,-37.83625
3438394,144.40599,-38.01732
3438395,143.85505,-37.56035
3438396,144.66449,-37.22497
3438397,144.88906,-37.73603
3438398,145.2889,-37.58006
3438399,144.96534,-37.73399
3438400,144.95764,-37.80606
3438401,145.42557,-37.92929
3438402,145.87264,-37.56096
3438403,145.95903,-38.51794
3438404,144.09881,-38.09446
3438405,144.96288,-37.81433
3438406,143.69035,-37.63538
3438407,146.08806,-37.05168
3438408,145.01986,-37.7275
3438409,146.57291,-36.17903
3438410,145.0845,-37.81322
3438411,144.99421,-37.67826
3438412,145.18304,-38.30772
3438413,145.44421,-36.08401
3438414,144.99475,-37.82533
3438415,145.10344,-37.91223
3438416,144.36447,-38.1515
3438417,145.26862,-37.8525
3438418,145.23608,-37.90334
3438419,145.22622,-37.95569
3438420,144.28742,-36.75834
3438421,145.06711,-37.88475
3438422,145.18924,-38.23858
3438423,144.35337,-38.15097
3438424,144.7812,-37.84573
3438425,144.33645,-38.08535
3438426,144.24368,-36.79799
3438427,145.06712,-37.88649
3438428,145.02724,-37.51928
3438429,143.42357,-38.49214
3438430,144.99738,-37.8802
3438431,144.61508,-37.54088
3438432,145.11556,-37.81394
3438433,145.1363,-37.83041
3438434,144.97993,-37.78973
3438435,144.72945,-36.1404
3438436,145.95208,-38.05115
3438437,145.03045,-37.65931
3438438,143.73344,-36.96285
3438439,145.83782,-38.11718
3438440,145.05779,-37.96567
3438441,145.5583,-37.94661
3438442,144.90892,-37.67484
3438443,146.27365,-38.20787
3438444,144.59195,-37.48184
3438445,144.15477,-37.62063
3438446,145.0122,-37.96411
3438447,145.22735,-37.81584
3438448,146.31572,-36.36188
3438449,145.22582,-36.91531
3438450,145.10849,-37.9347
3438451,145.07648,-37.95472
3438452,145.11669,-37.80778
3438453,145.14937,-37.96677
3438454,144.65685,-37.81539
3438455,144.9971,-37.81836
3438456,144.92892,-37.68735
3438457,145.05234,-37.80349
3438458,145.25809,-37.91317
3438459,146.29807,-37.12657
3438460,146.23369,-37.53999
3438461,146.30544,-36.3522
3438462,142.18637,-34.27991
3438463,145.06624,-37.67855
3438464,144.89249,-37.85632
3438465,145.27334,-38.0063
3438466,145.06704,-37.63782
3438467,145.11233,-38.04507
3438468,145.07623,-37.73647
3438469,144.96361,-37.81523
3438470,145.18679,-38.03499
3438471,144.35047,-38.1693
3438472,145.01138,-37.87856
3438473,144.89058,-37.72667
